id_aluno,idade_aluno,fase,turma,ponto_de_virada,pedra,ian,ida,ieg,iaa,ips,ipp,ipv,inde,ano
pm-398,,0,H,Não,Ágata,10.0,5.57,5.87,9.5,5.62,5.31,8.0,6.93,2022-01-01
pm-402,,0,N,Não,Ametista,10.0,5.25,7.67,8.0,7.5,5.62,7.0,7.1,2022-01-01
pm-403,,4,B,Não,Quartzo,10.0,3.94,5.28,0.0,6.25,7.34,6.96,5.6,2022-01-01
pm-404,15,5,L,Sim,Topázio,10.0,8.51,9.66,8.33,8.12,8.44,9.08,8.94,2022-01-01
pm-405,,1,L,Não,Ágata,10.0,3.92,8.39,8.5,7.5,5.83,6.83,7.01,2022-01-01
pm-406,12,1,C,Não,Ametista,5.0,9.17,8.17,9.0,7.5,6.25,7.83,7.81,2022-01-01
pm-407,15,5,L,Sim,Topázio,10.0,7.72,9.62,8.33,8.12,8.91,9.58,8.92,2022-01-01
pm-409,,2,U,Não,Ágata,5.0,5.5,8.39,5.75,5.0,6.04,7.11,6.38,2022-01-01
pm-410,,0,V,Não,Quartzo,5.0,5.37,5.13,0.0,7.5,5.31,6.58,5.2,2022-01-01
pm-411,,0,O,Não,Ametista,10.0,4.17,9.38,9.0,7.5,5.62,7.42,7.41,2022-01-01
pm-412,,1,K,Não,Ametista,10.0,5.75,9.39,9.5,7.5,6.04,7.06,7.74,2022-01-01
pm-413,,2,U,Não,Ágata,5.0,3.25,9.7,8.5,7.5,6.25,7.56,6.83,2022-01-01
pm-415,,4,A,Não,Ágata,2.5,3.67,8.73,7.92,7.5,7.03,6.71,6.32,2022-01-01
pm-416,15,3,G,Não,Ágata,5.0,6.29,8.13,10.0,5.62,7.5,6.62,7.02,2022-01-01
pm-417,,1,J,Não,Ametista,10.0,6.75,8.01,8.5,7.5,5.62,6.83,7.48,2022-01-01
pm-418,,0,J,Não,Ágata,5.0,5.42,8.49,9.0,5.62,5.62,7.0,6.71,2022-01-01
pm-419,,4,L,Não,Ametista,5.0,5.17,8.26,10.0,7.5,7.5,6.83,7.05,2022-01-01
pm-420,,1,L,Sim,Topázio,5.0,9.08,9.23,9.5,7.5,6.25,8.56,8.2,2022-01-01
pm-421,17,5,A,Não,Quartzo,5.0,5.61,6.15,9.17,5.0,4.38,4.37,5.58,2022-01-01
pm-422,,1,H,Não,Ametista,5.0,7.08,9.19,9.5,7.5,5.62,8.08,7.63,2022-01-01
pm-424,14,2,I,Não,Ágata,5.0,5.42,7.68,9.0,6.25,6.67,7.33,6.78,2022-01-01
pm-425,15,4,F,Não,Ágata,5.0,4.61,6.35,10.0,7.5,7.03,6.67,6.48,2022-01-01
pm-427,,0,K,Não,Topázio,10.0,9.52,9.23,9.5,6.88,5.62,8.08,8.57,2022-01-01
pm-428,,1,U,Não,Ametista,5.0,7.83,8.34,9.0,7.5,6.25,7.92,7.59,2022-01-01
pm-429,,2,B,Não,Ágata,5.0,5.75,7.75,8.0,7.5,6.04,7.5,6.85,2022-01-01
pm-430,,0,Q,Não,Ametista,5.0,6.33,8.34,8.0,7.5,5.31,7.67,7.05,2022-01-01
pm-432,,1,H,Não,Quartzo,5.0,3.75,7.22,6.92,5.0,3.12,3.75,4.95,2022-01-01
pm-433,,2,D,Sim,Topázio,10.0,7.5,10.0,7.0,7.5,6.25,8.44,8.26,2022-01-01
pm-434,,3,N,Sim,Ametista,5.0,6.06,10.0,10.0,6.88,8.12,8.39,7.89,2022-01-01
pm-436,,2,Q,Não,Ágata,5.0,4.75,5.64,9.0,7.5,6.25,7.17,6.29,2022-01-01
pm-437,11,1,B,Não,Ametista,5.0,8.75,8.78,8.5,7.5,5.83,7.56,7.7,2022-01-01
pm-438,,7,A,Não,Quartzo,5.0,3.31,4.52,7.92,7.5,7.97,7.22,5.85,2022-01-01
pm-441,13,3,M,Não,Ágata,10.0,6.34,5.77,8.75,5.62,7.34,6.04,6.8,2022-01-01
pm-444,,2,L,Não,Ametista,5.0,5.93,9.34,8.0,7.5,6.46,7.67,7.28,2022-01-01
pm-446,,0,Q,Não,Ametista,5.0,7.83,9.57,8.0,7.5,5.62,7.92,7.68,2022-01-01
pm-447,12,1,R,Não,Ametista,5.0,7.42,8.9,8.5,5.62,6.04,7.61,7.3,2022-01-01
pm-448,13,2,P,Sim,Ametista,5.0,5.58,9.14,9.0,7.5,6.88,8.5,7.48,2022-01-01
pm-449,11,2,L,Não,Ametista,10.0,6.17,8.27,8.0,7.5,6.46,8.06,7.69,2022-01-01
pm-450,17,5,C,Não,Quartzo,5.0,1.17,1.95,7.92,7.5,5.0,5.83,4.33,2022-01-01
pm-452,,1,R,Não,Ágata,5.0,6.92,8.71,6.92,5.62,6.25,7.5,7.0,2022-01-01
pm-454,,5,C,Sim,Ametista,5.0,7.76,7.53,8.33,7.5,7.66,8.67,7.64,2022-01-01
pm-455,11,2,I,Não,Topázio,10.0,8.08,9.56,9.0,7.5,6.67,7.78,8.4,2022-01-01
pm-456,,1,R,Não,Ametista,5.0,7.75,9.31,8.5,7.5,6.88,8.33,7.87,2022-01-01
pm-461,,1,H,Sim,Ametista,5.0,7.42,9.0,9.0,7.5,6.56,8.83,7.86,2022-01-01
pm-463,14,5,K,Não,Ametista,10.0,6.0,9.24,9.17,5.0,7.19,7.46,7.67,2022-01-01
pm-465,,1,H,Sim,Ametista,5.0,8.0,8.99,8.0,7.5,6.56,8.75,7.85,2022-01-01
pm-469,14,4,B,Não,Ametista,10.0,5.36,8.23,8.33,5.62,8.12,7.88,7.5,2022-01-01
pm-470,,1,F,Sim,Ametista,5.0,7.5,9.25,8.5,6.88,5.94,8.42,7.66,2022-01-01
pm-471,,1,U,Não,Ametista,5.0,6.75,8.83,9.0,7.5,5.62,6.08,7.04,2022-01-01
pm-474,12,2,A,Não,Ágata,5.0,3.67,8.69,9.0,7.5,6.25,6.94,6.64,2022-01-01
pm-475,,3,B,Não,Quartzo,5.0,3.17,6.21,0.0,5.0,6.41,3.75,4.27,2022-01-01
pm-477,14,2,M,Não,Ágata,5.0,5.08,6.77,10.0,5.0,6.46,6.61,6.34,2022-01-01
pm-479,,6,A,Não,Quartzo,5.0,3.73,3.97,0.0,8.75,5.47,7.61,4.99,2022-01-01
pm-480,,0,H,Não,Ágata,10.0,5.0,5.9,8.0,8.12,4.38,5.5,6.33,2022-01-01
pm-481,,0,O,Não,Ametista,5.0,7.83,8.87,9.0,7.5,5.31,7.42,7.5,2022-01-01
pm-482,14,3,F,Sim,Topázio,5.0,7.67,10.0,10.0,7.5,8.59,9.13,8.47,2022-01-01
pm-483,13,3,F,Sim,Topázio,10.0,8.17,9.67,9.58,5.62,8.44,8.71,8.67,2022-01-01
pm-486,14,3,C,Não,Quartzo,5.0,6.0,4.78,0.0,5.62,5.31,3.75,4.5,2022-01-01
pm-489,,1,N,Não,Ametista,5.0,7.75,9.17,8.0,7.5,5.83,7.33,7.48,2022-01-01
pm-490,16,4,A,Não,Ágata,2.5,6.72,8.24,7.92,5.62,7.66,7.42,6.85,2022-01-01
pm-491,12,2,F,Não,Ametista,5.0,5.5,9.44,9.5,7.5,6.25,6.83,7.18,2022-01-01
pm-493,,1,U,Não,Ágata,5.0,5.75,8.67,6.92,7.5,5.0,5.25,6.38,2022-01-01
pm-496,13,5,B,Não,Ametista,10.0,6.16,8.88,9.58,7.5,6.46,7.5,7.86,2022-01-01
pm-497,,3,N,Não,Ametista,10.0,6.78,5.6,8.75,7.5,7.5,5.94,7.04,2022-01-01
pm-498,,3,E,Não,Quartzo,10.0,2.56,4.26,9.58,7.5,6.25,4.87,5.67,2022-01-01
pm-499,13,2,A,Sim,Ametista,5.0,7.5,8.98,9.5,8.12,6.25,8.5,7.88,2022-01-01
pm-501,,1,C,Não,Ametista,5.0,7.08,9.27,8.0,7.5,6.04,7.06,7.34,2022-01-01
pm-502,15,4,L,Não,Ametista,5.0,4.41,8.33,10.0,9.38,8.12,7.79,7.36,2022-01-01
pm-503,10,1,B,Não,Ametista,5.0,8.17,10.0,8.5,7.5,6.04,7.44,7.83,2022-01-01
pm-504,,5,B,Não,Ágata,5.0,7.0,7.04,9.17,7.5,4.58,6.46,6.72,2022-01-01
pm-505,,4,H,Não,Ametista,10.0,5.33,7.94,9.17,10.0,7.81,7.71,7.89,2022-01-01
pm-507,15,4,F,Não,Ágata,5.0,5.58,7.96,9.58,5.62,7.34,6.37,6.74,2022-01-01
pm-508,,0,D,Não,Ametista,5.0,7.92,9.71,8.5,7.5,5.62,7.92,7.77,2022-01-01
pm-510,,0,S,Sim,Ametista,5.0,7.5,8.99,8.92,6.88,5.31,8.42,7.59,2022-01-01
pm-513,11,1,H,Sim,Topázio,5.0,8.5,9.23,10.0,7.5,6.56,8.83,8.22,2022-01-01
pm-514,,5,B,Não,Ágata,5.0,4.75,6.92,7.92,7.5,4.58,6.13,6.06,2022-01-01
pm-516,,0,U,Não,Ametista,5.0,6.92,7.13,9.5,7.5,5.62,7.83,7.14,2022-01-01
pm-519,,0,Z,Não,Topázio,10.0,8.9,8.66,8.5,7.5,5.62,8.25,8.33,2022-01-01
pm-520,12,4,L,Não,Topázio,10.0,7.74,10.0,7.5,6.25,7.34,8.29,8.32,2022-01-01
pm-521,12,2,F,Não,Ágata,5.0,6.67,7.38,8.5,6.25,6.67,7.5,6.95,2022-01-01
pm-522,13,2,D,Não,Quartzo,5.0,4.47,4.28,8.5,7.5,5.42,7.33,5.86,2022-01-01
pm-524,11,1,J,Sim,Topázio,5.0,8.17,9.86,9.5,7.5,6.67,8.94,8.26,2022-01-01
pm-525,,7,D,Não,Topázio,5.0,7.75,10.0,8.75,7.5,7.34,8.29,8.07,2022-01-01
pm-527,18,7,A,Não,Ágata,5.0,7.63,8.4,0.0,7.5,8.28,7.67,6.82,2022-01-01
pm-528,,3,E,Não,Quartzo,5.0,5.0,5.34,8.33,7.5,6.25,5.71,5.92,2022-01-01
pm-529,,1,M,Não,Ametista,5.0,9.5,7.6,9.5,7.5,6.25,7.56,7.76,2022-01-01
pm-532,,0,T,Não,Ágata,5.0,4.58,6.96,9.0,7.5,5.0,6.92,6.34,2022-01-01
pm-536,,2,K,Não,Ágata,5.0,4.33,9.65,6.92,7.5,5.62,6.72,6.64,2022-01-01
pm-537,,0,F,Não,Ágata,5.0,5.05,7.36,7.5,5.0,5.0,6.83,6.1,2022-01-01
pm-539,,0,S,Não,Ágata,5.0,6.5,7.9,10.0,5.62,4.69,7.0,6.81,2022-01-01
pm-541,15,5,A,Não,Ágata,10.0,4.78,7.95,8.33,5.62,5.62,6.08,6.72,2022-01-01
pm-543,,0,Z,Não,Topázio,10.0,8.07,8.55,9.5,7.5,5.62,7.75,8.14,2022-01-01
pm-544,14,3,N,Não,Ágata,5.0,5.83,6.92,8.33,6.88,7.34,6.11,6.53,2022-01-01
pm-546,20,7,A,Não,Quartzo,5.0,1.59,4.63,7.08,6.25,4.53,6.28,4.79,2022-01-01
pm-548,,1,D,Não,Topázio,10.0,7.5,9.14,9.5,7.5,6.46,8.17,8.31,2022-01-01
pm-551,,0,A,Sim,Topázio,10.0,9.18,9.2,8.5,8.12,5.94,8.58,8.65,2022-01-01
pm-553,,1,C,Não,Ametista,5.0,5.25,10.0,8.0,7.5,5.83,7.06,7.09,2022-01-01
pm-554,,2,Q,Não,Ametista,5.0,8.75,8.72,9.0,7.5,6.46,7.78,7.84,2022-01-01
pm-556,,3,F,Não,Ágata,5.0,6.0,8.67,7.08,5.0,7.66,7.88,6.98,2022-01-01
pm-557,14,3,K,Não,Quartzo,5.0,3.0,5.29,9.17,7.5,6.88,5.83,5.68,2022-01-01
pm-558,,3,L,Não,Quartzo,5.0,3.0,5.81,7.08,6.25,7.03,5.62,5.42,2022-01-01
pm-560,12,2,K,Não,Quartzo,5.0,2.97,3.7,9.0,5.0,5.83,7.22,5.26,2022-01-01
pm-561,15,3,I,Não,Quartzo,2.5,6.0,5.79,7.5,5.62,7.5,6.58,5.99,2022-01-01
pm-562,11,3,K,Não,Ametista,10.0,8.14,8.28,7.92,7.5,7.19,7.0,7.95,2022-01-01
pm-563,,1,P,Não,Ametista,5.0,5.83,9.05,8.5,7.5,5.62,7.0,7.04,2022-01-01
pm-565,,1,M,Não,Ametista,5.0,7.92,9.22,9.0,7.5,5.83,7.17,7.59,2022-01-01
pm-566,,6,A,Não,Ametista,10.0,7.53,6.44,8.75,7.5,7.19,7.33,7.61,2022-01-01
pm-569,10,1,B,Não,Topázio,5.0,9.5,10.0,9.0,7.5,6.04,7.89,8.23,2022-01-01
pm-573,,0,O,Sim,Ametista,5.0,6.5,8.72,9.5,7.5,5.62,8.5,7.51,2022-01-01
pm-574,18,7,A,Sim,Topázio,5.0,6.72,9.48,8.75,7.5,8.44,9.5,8.11,2022-01-01
pm-575,,0,O,Não,Ágata,5.0,6.17,7.98,9.5,7.5,5.62,7.17,7.03,2022-01-01
pm-576,,0,H,Não,Ágata,10.0,4.43,7.5,10.0,7.5,5.31,6.58,6.98,2022-01-01
pm-578,,0,E,Não,Ametista,5.0,6.58,8.99,8.5,7.5,5.94,8.17,7.44,2022-01-01
pm-579,12,2,I,Não,Ametista,5.0,8.08,8.35,9.0,6.25,6.46,8.0,7.56,2022-01-01
pm-580,,1,D,Não,Ametista,5.0,6.5,9.52,10.0,7.5,6.25,7.56,7.59,2022-01-01
pm-582,,1,U,Não,Ametista,5.0,6.25,8.84,9.5,7.5,6.25,7.17,7.28,2022-01-01
pm-583,16,5,A,Não,Quartzo,5.0,4.33,6.51,6.25,5.62,4.38,5.96,5.49,2022-01-01
pm-585,17,2,J,Não,Quartzo,2.5,4.58,5.4,10.0,5.0,4.17,6.78,5.52,2022-01-01
pm-586,12,2,K,Não,Ametista,5.0,6.33,9.31,9.5,7.5,6.25,7.5,7.45,2022-01-01
pm-587,,0,D,Não,Ágata,5.0,5.75,7.92,7.42,5.62,5.62,6.67,6.43,2022-01-01
pm-588,10,1,F,Não,Ametista,5.0,7.0,9.49,8.5,5.62,5.94,7.5,7.3,2022-01-01
pm-590,,0,H,Não,Ametista,10.0,8.35,7.67,9.0,8.12,4.69,6.75,7.74,2022-01-01
pm-591,,1,R,Não,Topázio,10.0,7.75,9.63,8.0,7.5,6.25,7.5,8.15,2022-01-01
pm-592,,3,L,Não,Quartzo,2.5,1.11,3.36,7.92,5.0,4.06,4.29,3.7,2022-01-01
pm-593,,5,L,Não,Ágata,5.0,4.83,6.64,8.33,7.5,6.72,6.29,6.31,2022-01-01
pm-594,13,1,M,Sim,Topázio,5.0,9.17,9.22,9.0,7.5,5.83,8.56,8.12,2022-01-01
pm-595,,1,L,Não,Ametista,10.0,5.67,9.67,9.0,7.5,5.62,7.17,7.71,2022-01-01
pm-600,,0,F,Não,Ágata,5.0,7.15,8.6,9.0,5.0,3.75,6.58,6.74,2022-01-01
pm-602,13,1,H,Não,Quartzo,5.0,2.25,3.84,9.5,5.0,4.38,6.83,4.97,2022-01-01
pm-603,15,2,Q,Não,Quartzo,5.0,2.33,8.61,9.5,5.0,3.33,5.44,5.56,2022-01-01
pm-607,,4,H,Não,Ágata,5.0,5.0,6.53,9.17,7.5,6.25,6.13,6.32,2022-01-01
pm-608,16,5,B,Não,Ágata,5.0,7.47,7.56,7.08,5.62,5.0,6.5,6.58,2022-01-01
pm-610,,5,A,Não,Quartzo,5.0,3.01,5.95,5.0,7.5,5.42,7.29,5.54,2022-01-01
pm-612,,1,F,Não,Quartzo,2.5,2.5,7.76,10.0,6.88,4.38,5.0,5.43,2022-01-01
pm-613,13,2,P,Não,Ágata,10.0,3.08,7.23,9.0,5.0,6.46,7.78,6.66,2022-01-01
pm-615,10,1,E,Sim,Topázio,5.0,8.92,9.03,10.0,7.5,6.88,9.06,8.34,2022-01-01
pm-617,,1,B,Não,Ametista,10.0,6.83,8.78,8.5,7.5,6.04,7.33,7.79,2022-01-01
pm-621,,0,F,Não,Ágata,5.0,7.1,6.24,9.5,7.5,5.0,6.33,6.63,2022-01-01
pm-622,14,3,G,Não,Quartzo,5.0,0.89,2.82,9.17,7.5,5.94,3.88,4.28,2022-01-01
pm-623,,3,N,Não,Ametista,10.0,5.22,7.75,9.17,7.5,6.88,7.5,7.45,2022-01-01
pm-624,17,4,F,Não,Quartzo,2.5,1.44,3.54,7.08,5.0,5.0,3.92,3.74,2022-01-01
pm-628,,0,L,Sim,Topázio,5.0,8.75,9.16,9.0,7.5,6.56,8.92,8.17,2022-01-01
pm-632,,1,N,Não,Quartzo,5.0,1.25,7.58,7.42,7.5,6.04,7.28,5.82,2022-01-01
pm-633,,1,J,Não,Ágata,5.0,7.5,7.19,9.5,5.0,5.83,6.94,6.86,2022-01-01
pm-634,14,2,A,Não,Quartzo,5.0,2.92,5.83,8.0,3.75,4.79,6.72,5.25,2022-01-01
pm-637,,2,P,Não,Ágata,5.0,3.75,9.39,9.0,7.5,6.46,7.5,6.92,2022-01-01
pm-638,15,3,G,Não,Quartzo,5.0,1.78,3.64,9.17,5.0,5.62,3.75,4.31,2022-01-01
pm-641,,2,U,Não,Ágata,5.0,4.08,6.74,9.5,7.5,6.04,6.72,6.31,2022-01-01
pm-642,11,1,D,Não,Ágata,5.0,9.08,9.37,0.0,5.0,6.46,8.06,6.95,2022-01-01
pm-643,,0,L,Não,Topázio,5.0,8.17,9.35,10.0,7.5,6.56,8.25,8.06,2022-01-01
pm-644,12,3,A,Sim,Topázio,10.0,8.11,8.31,9.17,6.25,8.91,8.63,8.44,2022-01-01
pm-645,10,1,A,Não,Quartzo,5.0,1.17,4.02,9.5,7.5,4.17,5.44,4.74,2022-01-01
pm-647,13,2,P,Não,Ametista,5.0,6.92,8.95,9.5,5.0,6.67,7.89,7.37,2022-01-01
pm-649,,3,N,Sim,Ametista,5.0,6.44,10.0,8.75,6.88,8.12,8.67,7.9,2022-01-01
pm-650,,0,T,Não,Ágata,5.0,6.08,8.38,8.0,7.5,5.62,7.08,6.92,2022-01-01
pm-651,,1,H,Não,Quartzo,5.0,2.92,4.08,9.0,7.5,5.0,5.92,5.23,2022-01-01
pm-652,,2,I,Não,Ágata,5.0,4.93,7.46,7.42,5.0,5.62,6.5,6.08,2022-01-01
pm-654,,2,Q,Não,Ágata,5.0,6.25,7.87,7.0,7.5,6.46,7.28,6.88,2022-01-01
pm-656,,0,S,Sim,Topázio,5.0,9.58,9.35,10.0,7.5,5.94,9.42,8.51,2022-01-01
pm-657,13,3,A,Sim,Topázio,10.0,6.78,9.54,9.17,8.75,8.75,8.46,8.62,2022-01-01
pm-658,,0,T,Não,Quartzo,5.0,2.83,6.04,10.0,7.5,5.31,7.17,5.99,2022-01-01
pm-662,,1,R,Não,Topázio,5.0,9.25,9.63,9.5,7.5,6.25,7.5,8.1,2022-01-01
pm-663,12,2,D,Não,Quartzo,5.0,4.5,4.98,5.83,7.5,4.38,6.06,5.38,2022-01-01
pm-664,17,6,A,Sim,Topázio,5.0,8.01,9.49,10.0,9.38,9.06,10.0,8.84,2022-01-01
pm-665,,0,D,Não,Ametista,5.0,7.0,9.47,9.5,7.5,5.62,7.42,7.54,2022-01-01
pm-667,,3,D,Não,Ágata,5.0,4.0,7.25,6.25,7.5,7.5,6.12,6.1,2022-01-01
pm-668,12,2,K,Não,Ágata,5.0,5.25,7.32,9.0,7.5,6.04,6.94,6.66,2022-01-01
pm-669,,1,G,Não,Ágata,5.0,1.92,9.03,9.0,6.88,5.0,6.25,6.03,2022-01-01
pm-673,,3,N,Não,Ametista,10.0,5.17,9.14,9.17,5.62,7.97,8.28,7.79,2022-01-01
pm-674,,3,E,Não,Ágata,5.0,6.75,6.12,7.5,7.5,7.34,6.21,6.55,2022-01-01
pm-679,,0,L,Não,Ametista,2.5,6.67,9.68,10.0,7.5,5.94,7.08,7.28,2022-01-01
pm-681,15,3,K,Não,Ágata,5.0,4.56,6.92,9.58,7.5,8.28,6.67,6.67,2022-01-01
pm-686,13,1,G,Não,Ágata,5.0,6.58,7.35,8.5,6.88,5.62,7.33,6.85,2022-01-01
pm-687,,3,A,Não,Ágata,2.5,4.13,7.97,7.5,7.5,7.66,6.96,6.33,2022-01-01
pm-689,13,3,B,Não,Ametista,10.0,6.33,9.25,8.75,5.0,8.75,8.25,8.02,2022-01-01
pm-690,,0,L,Não,Ametista,5.0,6.5,9.69,9.5,7.5,5.31,7.17,7.4,2022-01-01
pm-692,,2,Q,Sim,Ametista,5.0,7.33,8.18,6.42,6.25,6.46,8.39,7.19,2022-01-01
pm-693,10,1,K,Não,Ametista,5.0,7.42,8.62,8.5,7.5,6.04,7.61,7.43,2022-01-01
pm-694,,0,N,Sim,Ametista,5.0,7.08,6.71,10.0,7.5,6.56,8.83,7.43,2022-01-01
pm-695,10,1,A,Não,Ametista,5.0,7.25,9.88,10.0,7.5,5.0,7.22,7.62,2022-01-01
pm-697,,3,L,Não,Quartzo,2.5,0.0,5.61,0.0,6.25,7.34,6.83,4.1,2022-01-01
pm-700,13,2,I,Não,Ágata,5.0,4.0,5.86,10.0,5.62,6.25,7.22,6.1,2022-01-01
pm-701,,3,M,Não,Ágata,2.5,4.79,7.73,9.17,6.88,7.34,6.21,6.33,2022-01-01
pm-703,15,4,B,Não,Ágata,5.0,6.19,5.95,8.33,7.5,7.81,7.67,6.82,2022-01-01
pm-705,,3,E,Não,Ágata,10.0,3.33,6.42,9.17,7.5,6.88,5.83,6.47,2022-01-01
pm-706,,3,G,Não,Ágata,5.0,5.28,7.4,10.0,5.62,7.34,6.92,6.71,2022-01-01
pm-707,16,3,D,Não,Quartzo,2.5,3.5,6.87,8.75,7.5,7.19,6.37,5.94,2022-01-01
pm-708,12,1,J,Não,Quartzo,5.0,2.83,6.13,8.0,7.5,6.46,7.0,5.89,2022-01-01
pm-709,,1,K,Não,Ametista,5.0,7.08,9.25,9.5,7.5,5.62,7.39,7.51,2022-01-01
pm-710,12,3,B,Sim,Topázio,10.0,5.11,9.1,9.17,7.5,8.91,8.62,8.12,2022-01-01
pm-711,,2,M,Não,Quartzo,5.0,2.58,7.26,8.5,5.0,5.83,5.78,5.56,2022-01-01
pm-715,,1,U,Não,Ágata,5.0,6.75,7.42,9.0,7.5,5.62,7.25,7.0,2022-01-01
pm-721,14,3,G,Não,Quartzo,5.0,1.28,3.81,7.5,5.0,6.88,5.54,4.56,2022-01-01
pm-722,,1,M,Não,Topázio,5.0,9.58,9.71,9.5,7.5,6.25,8.28,8.34,2022-01-01
pm-723,,3,C,Não,Quartzo,5.0,3.44,5.12,0.0,7.5,5.94,4.42,4.44,2022-01-01
pm-727,,0,N,Não,Quartzo,5.0,2.58,5.03,9.5,7.5,5.62,7.08,5.7,2022-01-01
pm-728,,2,U,Não,Ametista,10.0,5.67,9.6,9.0,5.0,6.04,7.83,7.62,2022-01-01
pm-729,,4,B,Não,Ametista,5.0,7.17,8.36,7.08,6.25,7.81,7.62,7.24,2022-01-01
pm-732,16,6,A,Não,Ametista,10.0,6.08,5.25,8.75,8.75,7.66,7.94,7.37,2022-01-01
pm-734,,3,A,Não,Ametista,10.0,3.75,8.84,8.33,7.5,7.5,7.25,7.3,2022-01-01
pm-735,,0,J,Não,Ágata,10.0,5.92,7.27,6.42,5.62,5.62,7.08,6.82,2022-01-01
pm-737,13,2,U,Não,Ametista,5.0,6.33,9.68,8.0,7.5,6.25,7.5,7.38,2022-01-01
pm-738,14,4,P,Não,Ágata,10.0,4.88,9.18,8.33,5.62,6.41,5.79,7.01,2022-01-01
pm-739,15,4,A,Sim,Ametista,5.0,7.39,8.04,9.17,9.38,8.59,8.38,7.97,2022-01-01
pm-741,,5,L,Sim,Ametista,5.0,6.72,7.82,9.17,6.88,8.28,8.5,7.54,2022-01-01
pm-742,,4,F,Não,Ametista,10.0,5.69,7.61,7.92,6.88,7.34,7.67,7.41,2022-01-01
pm-743,10,1,K,Não,Ametista,5.0,8.42,8.48,8.0,5.62,5.83,7.78,7.38,2022-01-01
pm-746,12,3,F,Sim,Topázio,10.0,7.78,9.39,7.5,6.25,8.59,9.21,8.51,2022-01-01
pm-747,15,5,A,Não,Ametista,10.0,6.78,8.86,7.92,5.62,6.25,7.42,7.59,2022-01-01
pm-751,,1,J,Não,Ametista,5.0,7.75,9.07,9.5,7.5,6.04,7.11,7.59,2022-01-01
pm-752,,0,J,Não,Ametista,5.0,7.17,9.05,8.5,5.62,5.62,7.5,7.22,2022-01-01
pm-753,14,4,B,Não,Quartzo,10.0,1.78,3.44,7.92,7.5,4.84,4.96,5.06,2022-01-01
pm-754,,5,K,Não,Ágata,5.0,5.5,6.77,8.75,7.5,7.34,6.42,6.6,2022-01-01
pm-755,15,5,L,Não,Ametista,10.0,6.94,8.79,7.5,5.0,8.12,6.29,7.47,2022-01-01
pm-757,15,3,E,Não,Ágata,5.0,4.75,6.69,7.5,7.5,6.25,6.42,6.2,2022-01-01
pm-759,,0,U,Não,Ametista,10.0,7.83,8.62,9.0,7.5,5.62,7.5,8.0,2022-01-01
pm-760,9,1,P,Não,Ametista,10.0,3.92,9.29,8.5,7.5,5.62,6.28,7.06,2022-01-01
pm-761,,0,U,Não,Ametista,5.0,6.0,8.61,10.0,7.5,5.62,7.5,7.23,2022-01-01
pm-762,,1,N,Não,Ágata,5.0,6.5,6.73,7.0,7.5,6.25,7.0,6.62,2022-01-01
pm-763,,1,D,Não,Ametista,5.0,8.58,9.34,9.0,7.5,6.46,8.17,8.01,2022-01-01
pm-764,,0,J,Não,Ágata,5.0,6.25,8.41,9.5,5.62,4.69,7.42,6.9,2022-01-01
pm-765,,0,Y,Sim,Topázio,10.0,8.67,8.81,10.0,7.5,5.62,8.42,8.49,2022-01-01
pm-766,17,6,A,Não,Quartzo,5.0,4.77,4.62,0.0,7.5,6.25,6.0,4.95,2022-01-01
pm-768,16,4,B,Não,Ametista,5.0,6.53,8.57,7.92,5.62,7.5,7.29,7.08,2022-01-01
pm-770,,3,C,Sim,Topázio,10.0,7.56,8.84,9.17,7.5,8.28,8.46,8.46,2022-01-01
pm-771,,0,G,Não,Ágata,5.0,6.67,8.11,8.92,7.5,3.44,5.42,6.52,2022-01-01
pm-772,,7,D,Não,Ametista,5.0,9.0,8.69,6.25,6.25,5.62,6.88,7.23,2022-01-01
pm-773,14,3,F,Sim,Topázio,5.0,8.44,9.88,10.0,7.5,8.91,9.25,8.66,2022-01-01
pm-774,,3,F,Sim,Topázio,10.0,7.56,9.42,8.33,7.5,8.28,9.17,8.64,2022-01-01
pm-778,,0,Q,Não,Ágata,10.0,6.08,5.41,8.0,7.5,4.69,7.5,6.82,2022-01-01
pm-781,,3,L,Não,Ágata,5.0,6.79,7.76,0.0,6.25,7.5,7.25,6.24,2022-01-01
pm-783,13,2,U,Não,Ágata,5.0,6.25,8.5,3.5,5.0,6.25,8.06,6.54,2022-01-01
pm-784,,3,B,Não,Topázio,10.0,7.28,9.74,8.75,4.38,8.44,8.29,8.22,2022-01-01
pm-787,,5,K,Não,Ágata,5.0,6.75,6.77,7.92,7.5,7.34,5.96,6.67,2022-01-01
pm-788,,5,A,Não,Ágata,5.0,2.11,8.44,8.75,6.25,5.21,7.08,6.05,2022-01-01
pm-790,15,5,B,Não,Topázio,10.0,7.0,10.0,10.0,7.5,6.04,8.25,8.4,2022-01-01
pm-791,,0,L,Não,Ametista,10.0,7.5,8.79,9.0,7.5,5.62,7.67,8.0,2022-01-01
pm-792,13,3,B,Não,Quartzo,10.0,4.61,6.18,0.0,5.0,7.03,5.96,5.55,2022-01-01
pm-794,13,4,L,Não,Ametista,2.5,6.59,9.79,7.92,5.62,7.97,8.12,7.3,2022-01-01
pm-796,15,4,A,Não,Ágata,5.0,4.56,6.41,7.5,7.5,7.66,6.5,6.26,2022-01-01
pm-798,,4,L,Não,Ágata,5.0,4.69,8.07,8.33,5.62,7.5,6.46,6.49,2022-01-01
